src_id,src_cluster,dst_id,dst_cluster,bucket_id
161,0,78,1,2
161,0,184,1,2
161,0,112,1,2
132,1,50,0,2
132,1,314,0,2
132,1,267,0,2
132,1,295,0,2
132,1,38,0,2
132,1,85,0,2
132,1,257,0,2
132,1,134,0,2
132,1,16,0,2
132,1,238,0,2
132,1,6,0,2
132,1,120,0,2
132,1,311,0,2
132,1,203,0,2
132,1,161,0,2
132,1,112,1,2
132,1,133,0,2
132,1,266,0,2
132,1,240,0,2
132,1,27,0,2
132,1,110,0,2
132,1,310,0,2
132,1,71,0,2
132,1,17,0,2
132,1,261,0,2
132,1,218,0,2
132,1,283,1,2
132,1,2,0,2
132,1,79,0,2
132,1,3,0,2
132,1,145,0,2
132,1,184,1,2
132,1,78,1,2
132,1,284,0,2
83,0,52,0,2
83,0,158,0,2
83,0,228,0,2
273,2,233,2,2
273,2,276,2,2
242,2,173,2,2
108,0,252,0,2
78,1,161,0,2
78,1,238,0,2
280,0,151,1,2
97,1,230,1,2
310,0,184,1,2
0,2,106,2,2
249,0,160,1,2
7,0,279,0,2
7,0,144,0,2
88,1,82,1,2
88,1,258,1,2
151,0,280,0,3
71,0,283,0,3
180,0,152,0,3
307,0,180,0,3
307,0,28,0,3
80,1,291,1,3
279,2,117,2,3
279,2,118,2,3
279,2,7,2,3
90,0,183,0,3
90,0,258,0,3
90,0,97,0,3
90,0,274,0,3
90,0,300,0,3
90,0,33,0,3
90,0,262,0,3
90,0,82,0,3
90,0,88,0,3
90,0,264,0,3
90,0,74,0,3
90,0,186,0,3
90,0,93,0,3
90,0,39,0,3
90,0,75,0,3
90,0,199,0,3
90,0,220,0,3
90,0,306,0,3
90,0,15,0,3
90,0,230,0,3
90,0,143,0,3
90,0,98,0,3
90,0,77,0,3
90,0,167,0,3
90,0,43,0,3
90,0,48,0,3
90,0,23,0,3
90,0,150,0,3
90,0,99,0,3
90,0,281,0,3
18,0,208,0,3
18,0,307,0,3
18,0,28,0,3
38,0,231,0,3
199,0,90,0,3
269,0,300,0,3
269,0,230,0,3
269,0,274,0,3
269,0,75,0,3
269,0,33,0,3
269,0,93,0,3
94,2,252,2,3
299,2,305,2,3
299,2,83,2,3
299,2,108,2,3
299,2,228,2,3
299,2,101,2,3
299,2,252,2,3
299,2,279,2,3
299,2,304,2,3
299,2,301,2,3
299,2,118,2,3
160,0,159,2,3
160,0,60,2,3
160,0,317,2,3
160,0,103,2,3
160,0,63,2,3
160,0,249,2,3
253,1,242,1,3
253,1,271,1,3
21,0,145,0,3
112,0,161,0,3
277,1,135,1,3
120,0,78,0,3
184,0,240,0,3
184,0,79,0,3
184,0,161,0,3
184,0,295,0,3
184,0,267,0,3
283,0,71,0,3
283,0,79,0,3
300,0,74,0,3
33,0,230,0,3
40,1,80,1,3
186,0,90,0,3
69,0,223,0,3
118,2,279,2,3
3,0,314,0,3
3,0,120,0,3
3,0,257,0,3
3,0,145,0,3
3,0,240,0,3
3,0,184,0,3
3,0,6,0,3
3,0,161,0,3
3,0,78,0,3
3,0,38,0,3
3,0,85,0,3
3,0,134,0,3
3,0,27,0,3
3,0,71,0,3
3,0,50,0,3
3,0,267,0,3
3,0,295,0,3
3,0,16,0,3
3,0,310,0,3
3,0,132,0,3
3,0,79,0,3
3,0,284,0,3
3,0,283,0,3
3,0,112,0,3
304,2,178,2,3
306,0,274,0,3
306,0,90,0,3
306,0,59,0,3
306,0,97,0,3
306,0,230,0,3
176,0,225,0,3
26,0,121,0,3
26,0,307,0,3
26,0,30,0,3
26,0,152,0,3
26,0,174,0,3
26,0,81,0,3
26,0,53,0,3
26,0,208,0,3
26,0,223,0,3
26,0,127,0,3
26,0,9,0,3
26,0,180,0,3
26,0,285,0,3
26,0,18,0,3
26,0,191,0,3
26,0,4,0,3
26,0,12,0,3
26,0,298,0,3
26,0,69,0,3
26,0,64,0,3
26,0,256,0,3
26,0,280,0,3
26,0,225,0,3
225,0,26,0,3
2,0,132,0,3
2,0,284,0,3
13,2,279,2,3
230,0,258,0,3
230,0,59,0,3
230,0,306,0,3
230,0,97,0,3
230,0,23,0,3
230,0,33,0,3
230,0,150,0,3
230,0,32,0,3
230,0,274,0,3
230,0,183,0,3
230,0,82,0,3
230,0,88,0,3
230,0,74,0,3
230,0,15,0,3
230,0,169,0,3
230,0,281,0,3
230,0,143,0,3
230,0,264,0,3
230,0,90,0,3
158,2,101,2,3
158,2,83,2,3
158,2,202,2,3
158,2,162,2,3
158,2,45,2,3
158,2,315,2,3
158,2,25,2,3
82,0,232,0,3
28,0,4,0,3
28,0,285,0,3
79,0,267,0,3
79,0,283,0,3
50,0,267,0,3
161,0,78,0,3
161,0,184,0,3
161,0,112,0,3
57,1,130,1,3
262,0,74,0,3
132,0,50,0,3
132,0,314,0,3
132,0,267,0,3
132,0,295,0,3
132,0,38,0,3
132,0,85,0,3
132,0,257,0,3
132,0,134,0,3
132,0,16,0,3
132,0,238,0,3
132,0,6,0,3
132,0,120,0,3
132,0,311,0,3
132,0,203,0,3
132,0,161,0,3
132,0,112,0,3
132,0,133,0,3
132,0,266,0,3
132,0,240,0,3
132,0,27,0,3
132,0,110,0,3
132,0,310,0,3
132,0,71,0,3
132,0,17,0,3
132,0,261,0,3
132,0,218,0,3
132,0,283,0,3
132,0,2,0,3
132,0,79,0,3
132,0,3,0,3
132,0,145,0,3
132,0,184,0,3
132,0,78,0,3
132,0,284,0,3
252,2,86,2,3
83,2,299,2,3
83,2,52,2,3
83,2,158,2,3
83,2,228,2,3
305,2,299,2,3
273,1,233,1,3
273,1,276,1,3
242,1,250,1,3
242,1,253,1,3
242,1,173,1,3
108,2,252,2,3
78,0,132,0,3
78,0,161,0,3
78,0,238,0,3
178,2,304,2,3
280,0,151,0,3
97,0,230,0,3
310,0,3,0,3
310,0,184,0,3
116,1,253,1,3
116,1,173,1,3
0,1,259,1,3
0,1,106,1,3
295,0,310,0,3
249,2,160,0,3
7,2,279,2,3
7,2,144,2,3
223,0,225,0,3
88,0,82,0,3
88,0,258,0,3
151,0,280,0,4
267,1,184,1,4
71,1,283,1,4
180,0,152,0,4
307,0,180,0,4
307,0,28,0,4
90,2,199,2,4
90,2,186,2,4
90,2,98,2,4
90,2,274,2,4
18,0,208,0,4
18,0,307,0,4
199,2,90,2,4
269,2,274,2,4
269,2,230,2,4
269,2,300,2,4
269,2,33,2,4
269,2,93,2,4
269,2,75,2,4
94,0,252,0,4
299,0,305,0,4
253,0,242,0,4
277,0,135,0,4
21,1,145,1,4
283,1,71,1,4
300,2,74,2,4
93,2,33,2,4
93,2,274,2,4
284,1,3,1,4
40,0,80,0,4
304,0,178,0,4
69,0,223,0,4
118,0,279,2,4
3,1,314,1,4
3,1,120,1,4
3,1,257,1,4
3,1,145,1,4
3,1,240,1,4
3,1,184,1,4
3,1,6,1,4
3,1,161,1,4
3,1,78,1,4
3,1,38,1,4
3,1,85,1,4
3,1,134,1,4
3,1,27,1,4
3,1,71,1,4
3,1,50,1,4
3,1,267,1,4
3,1,295,1,4
3,1,16,1,4
3,1,310,1,4
3,1,132,1,4
3,1,79,1,4
3,1,284,1,4
3,1,283,1,4
3,1,112,1,4
186,2,90,2,4
306,2,274,2,4
306,2,230,2,4
26,0,225,0,4
2,1,132,1,4
2,1,284,1,4
225,0,26,0,4
13,0,279,2,4
230,2,150,2,4
230,2,183,2,4
230,2,33,2,4
230,2,258,2,4
230,2,32,2,4
230,2,281,2,4
230,2,15,2,4
230,2,274,2,4
230,2,90,2,4
230,2,23,2,4
230,2,74,2,4
230,2,169,2,4
230,2,143,2,4
230,2,82,2,4
230,2,264,2,4
82,2,232,2,4
79,1,267,1,4
50,1,267,1,4
262,2,74,2,4
161,1,78,1,4
57,0,130,0,4
132,1,2,1,4
132,1,3,1,4
132,1,134,1,4
132,1,284,1,4
305,0,299,0,4
242,0,250,0,4
242,0,253,0,4
242,0,173,0,4
83,0,299,0,4
83,0,228,0,4
252,0,86,0,4
78,1,132,1,4
78,1,161,1,4
178,0,304,0,4
280,0,151,0,4
97,2,230,2,4
310,1,3,1,4
116,0,253,0,4
116,0,173,0,4
0,0,259,0,4
0,0,106,0,4
295,1,310,1,4
7,0,279,2,4
223,0,225,0,4
151,2,280,2,5
267,1,184,1,5
71,1,283,1,5
180,2,307,2,5
180,2,152,2,5
150,0,230,0,5
307,2,180,2,5
307,2,28,2,5
11,2,175,2,5
278,0,116,0,5
278,0,13,0,5
278,0,253,0,5
279,0,7,0,5
279,0,228,0,5
90,0,48,0,5
90,0,199,0,5
90,0,186,0,5
90,0,98,0,5
90,0,274,0,5
18,2,208,2,5
18,2,307,2,5
12,2,251,2,5
38,1,267,1,5
38,1,161,1,5
38,1,295,1,5
38,1,50,1,5
228,0,47,0,5
228,0,279,0,5
199,0,186,0,5
199,0,90,0,5
269,0,274,0,5
269,0,230,0,5
269,0,300,0,5
269,0,33,0,5
269,0,93,0,5
269,0,75,0,5
94,2,252,2,5
299,0,305,0,5
160,2,249,2,5
160,2,63,2,5
253,0,242,0,5
21,1,145,1,5
277,2,135,2,5
184,1,267,1,5
184,1,79,1,5
184,1,240,1,5
184,1,161,1,5
283,1,71,1,5
200,0,52,0,5
300,0,74,0,5
131,2,113,2,5
194,2,291,2,5
194,2,80,2,5
93,0,82,0,5
93,0,230,0,5
93,0,33,0,5
93,0,274,0,5
33,0,274,0,5
118,0,279,0,5
284,1,3,1,5
40,2,80,2,5
186,0,90,0,5
69,2,223,2,5
304,0,178,0,5
3,1,314,1,5
3,1,120,1,5
3,1,257,1,5
3,1,145,1,5
3,1,240,1,5
3,1,184,1,5
3,1,6,1,5
3,1,161,1,5
3,1,78,1,5
3,1,38,1,5
3,1,85,1,5
3,1,134,1,5
3,1,27,1,5
3,1,71,1,5
3,1,50,1,5
3,1,267,1,5
3,1,295,1,5
3,1,16,1,5
3,1,310,1,5
3,1,132,1,5
3,1,79,1,5
3,1,284,1,5
3,1,283,1,5
3,1,112,1,5
58,0,52,0,5
58,0,200,0,5
58,0,254,0,5
58,0,83,0,5
58,0,193,0,5
58,0,270,0,5
58,0,301,0,5
58,0,45,0,5
306,0,274,0,5
26,2,92,2,5
26,2,225,2,5
2,1,132,1,5
2,1,284,1,5
13,0,279,0,5
230,0,150,0,5
230,0,183,0,5
230,0,33,0,5
230,0,258,0,5
230,0,32,0,5
230,0,281,0,5
230,0,15,0,5
230,0,274,0,5
230,0,90,0,5
230,0,23,0,5
230,0,74,0,5
230,0,169,0,5
230,0,143,0,5
230,0,82,0,5
230,0,264,0,5
82,0,232,0,5
28,2,285,2,5
79,1,50,1,5
79,1,184,1,5
79,1,267,1,5
50,1,79,1,5
50,1,267,1,5
262,0,74,0,5
161,1,78,1,5
161,1,184,1,5
161,1,295,1,5
161,1,267,1,5
161,1,145,1,5
161,1,240,1,5
161,1,310,1,5
57,2,130,2,5
75,0,274,0,5
75,0,232,0,5
132,1,133,1,5
132,1,2,1,5
132,1,3,1,5
132,1,134,1,5
132,1,284,1,5
242,0,250,0,5
242,0,253,0,5
83,0,299,0,5
83,0,228,0,5
72,2,276,2,5
251,2,12,2,5
252,2,86,2,5
9,2,225,2,5
78,1,161,1,5
78,1,132,1,5
305,0,299,0,5
144,0,7,0,5
178,0,304,0,5
159,2,317,2,5
47,0,228,0,5
97,0,230,0,5
310,1,3,1,5
116,0,228,0,5
116,0,278,0,5
116,0,253,0,5
116,0,173,0,5
208,2,28,2,5
0,2,259,2,5
0,2,106,2,5
295,1,310,1,5
7,0,279,0,5
223,2,225,2,5
234,2,117,2,5
151,0,280,0,6
267,1,79,1,6
267,1,50,1,6
267,1,184,1,6
150,1,230,1,6
180,0,152,0,6
180,0,307,0,6
11,0,175,0,6
279,2,7,2,6
279,2,228,2,6
278,2,116,2,6
278,2,13,2,6
278,2,253,2,6
90,1,23,1,6
90,1,220,1,6
90,1,167,1,6
90,1,99,1,6
90,1,15,1,6
90,1,75,1,6
90,1,186,1,6
90,1,98,1,6
90,1,264,1,6
90,1,93,1,6
90,1,230,1,6
90,1,258,1,6
90,1,306,1,6
90,1,74,1,6
90,1,183,1,6
90,1,39,1,6
90,1,43,1,6
90,1,77,1,6
90,1,274,1,6
90,1,281,1,6
90,1,97,1,6
90,1,143,1,6
90,1,262,1,6
90,1,150,1,6
90,1,88,1,6
90,1,33,1,6
90,1,300,1,6
90,1,82,1,6
90,1,48,1,6
90,1,199,1,6
12,0,251,0,6
38,1,267,1,6
38,1,161,1,6
38,1,295,1,6
38,1,50,1,6
228,2,47,2,6
228,2,279,2,6
199,1,186,1,6
160,0,249,0,6
160,0,63,0,6
253,2,242,2,6
21,1,145,1,6
184,1,267,1,6
184,1,79,1,6
184,1,240,1,6
184,1,161,1,6
200,2,52,2,6
131,0,113,0,6
194,2,291,2,6
194,2,80,2,6
93,1,82,1,6
93,1,230,1,6
93,1,33,1,6
93,1,274,1,6
33,1,274,1,6
40,2,80,2,6
284,2,3,2,6
304,2,178,2,6
58,2,52,2,6
58,2,200,2,6
58,2,254,2,6
58,2,83,2,6
58,2,193,2,6
58,2,270,2,6
58,2,301,2,6
58,2,45,2,6
26,0,92,0,6
2,2,132,2,6
2,2,284,2,6
28,2,285,0,6
79,1,267,1,6
79,1,50,1,6
79,1,184,1,6
50,1,79,1,6
262,1,74,1,6
161,1,78,1,6
161,1,184,1,6
161,1,295,1,6
161,1,267,1,6
161,1,145,1,6
161,1,240,1,6
161,1,310,1,6
75,1,274,1,6
75,1,232,1,6
132,2,2,2,6
132,2,284,2,6
132,2,133,2,6
72,0,276,0,6
251,0,12,0,6
9,0,225,0,6
78,1,161,1,6
144,2,7,2,6
178,2,304,2,6
159,0,317,0,6
47,2,228,2,6
116,2,228,2,6
116,2,173,2,6
116,2,253,2,6
116,2,278,2,6
208,0,28,2,6
310,1,161,1,6
0,0,259,0,6
7,2,279,2,6
234,0,117,0,6
151,2,280,2,7
267,0,79,0,7
267,0,50,0,7
150,1,230,1,7
180,2,152,2,7
180,2,307,2,7
80,2,194,2,7
11,2,175,2,7
202,2,128,2,7
236,0,13,0,7
236,0,116,0,7
236,0,173,0,7
236,0,309,0,7
236,0,253,0,7
236,0,7,0,7
236,0,263,0,7
236,0,228,0,7
236,0,315,0,7
236,0,94,0,7
236,0,122,0,7
236,0,162,0,7
279,0,7,0,7
279,0,228,0,7
90,1,23,1,7
90,1,220,1,7
90,1,167,1,7
90,1,99,1,7
90,1,15,1,7
90,1,75,1,7
90,1,186,1,7
90,1,98,1,7
90,1,264,1,7
90,1,93,1,7
90,1,230,1,7
90,1,258,1,7
90,1,306,1,7
90,1,74,1,7
90,1,183,1,7
90,1,39,1,7
90,1,43,1,7
90,1,77,1,7
90,1,274,1,7
90,1,281,1,7
90,1,97,1,7
90,1,143,1,7
90,1,262,1,7
90,1,150,1,7
90,1,88,1,7
90,1,33,1,7
90,1,300,1,7
90,1,82,1,7
90,1,48,1,7
90,1,199,1,7
316,0,116,0,7
316,0,309,0,7
316,0,122,0,7
278,0,200,2,7
278,0,122,0,7
278,0,116,0,7
278,0,13,0,7
278,0,253,0,7
18,2,208,2,7
12,2,251,2,7
38,0,284,0,7
38,0,267,0,7
38,0,161,0,7
38,0,295,0,7
38,0,50,0,7
309,0,236,0,7
103,2,160,2,7
228,0,116,0,7
228,0,47,0,7
228,0,279,0,7
199,1,90,1,7
199,1,186,1,7
89,2,276,2,7
269,1,75,1,7
269,1,300,1,7
269,1,33,1,7
269,1,230,1,7
269,1,93,1,7
269,1,274,1,7
299,2,305,2,7
299,2,108,2,7
299,2,158,2,7
160,2,249,2,7
160,2,63,2,7
253,0,236,0,7
253,0,242,0,7
21,0,145,0,7
53,2,280,2,7
184,0,267,0,7
184,0,79,0,7
184,0,240,0,7
184,0,161,0,7
200,2,52,2,7
131,2,113,2,7
194,2,291,2,7
194,2,80,2,7
93,1,82,1,7
93,1,230,1,7
33,1,274,1,7
284,0,16,0,7
284,0,132,0,7
284,0,38,0,7
284,0,161,0,7
40,2,80,2,7
304,2,178,2,7
58,2,52,2,7
58,2,200,2,7
58,2,254,2,7
58,2,83,2,7
58,2,193,2,7
58,2,270,2,7
58,2,301,2,7
58,2,45,2,7
306,1,97,1,7
306,1,59,1,7
306,1,230,1,7
306,1,90,1,7
26,2,4,2,7
26,2,92,2,7
2,0,132,0,7
2,0,284,0,7
13,0,236,0,7
52,2,104,2,7
16,0,284,0,7
158,2,299,2,7
28,2,251,2,7
28,2,285,2,7
79,0,267,0,7
79,0,50,0,7
79,0,184,0,7
50,0,267,0,7
50,0,79,0,7
161,0,38,0,7
161,0,284,0,7
161,0,78,0,7
161,0,184,0,7
161,0,295,0,7
161,0,267,0,7
161,0,145,0,7
161,0,240,0,7
161,0,310,0,7
75,1,274,1,7
75,1,232,1,7
51,2,80,2,7
51,2,190,2,7
305,2,299,2,7
72,2,276,2,7
132,0,2,0,7
132,0,284,0,7
132,0,133,0,7
251,2,12,2,7
9,2,225,2,7
108,2,299,2,7
78,0,283,0,7
78,0,161,0,7
144,0,7,0,7
274,1,33,1,7
178,2,304,2,7
159,2,317,2,7
47,0,228,0,7
280,2,174,2,7
280,2,53,2,7
116,0,236,0,7
116,0,228,0,7
116,0,173,0,7
116,0,253,0,7
116,0,278,0,7
208,2,28,2,7
240,0,161,0,7
310,0,184,0,7
310,0,267,0,7
310,0,145,0,7
310,0,161,0,7
0,2,259,2,7
258,1,90,1,7
295,0,184,0,7
295,0,38,0,7
295,0,50,0,7
295,0,267,0,7
295,0,161,0,7
249,2,160,2,7
7,0,263,0,7
7,0,279,0,7
234,2,117,2,7
151,2,280,2,8
267,0,79,0,8
267,0,50,0,8
180,2,152,2,8
80,2,194,2,8
202,2,128,2,8
236,0,13,0,8
236,0,116,0,8
236,0,173,0,8
236,0,309,0,8
236,0,253,0,8
236,0,7,0,8
236,0,263,0,8
236,0,228,0,8
236,0,315,0,8
236,0,94,0,8
236,0,122,0,8
236,0,162,0,8
279,0,7,0,8
90,1,23,1,8
90,1,220,1,8
90,1,167,1,8
90,1,99,1,8
90,1,15,1,8
90,1,75,1,8
90,1,186,1,8
90,1,98,1,8
90,1,264,1,8
90,1,93,1,8
90,1,230,1,8
90,1,258,1,8
90,1,306,1,8
90,1,74,1,8
90,1,183,1,8
90,1,39,1,8
90,1,48,1,8
90,1,43,1,8
90,1,77,1,8
90,1,199,1,8
90,1,274,1,8
90,1,281,1,8
90,1,97,1,8
90,1,143,1,8
90,1,262,1,8
90,1,150,1,8
90,1,88,1,8
90,1,33,1,8
90,1,300,1,8
90,1,82,1,8
89,2,276,2,8
316,0,116,0,8
316,0,309,0,8
316,0,122,0,8
278,0,200,2,8
278,0,122,0,8
18,2,208,2,8
38,0,284,0,8
38,0,161,0,8
309,0,236,0,8
103,2,160,2,8
228,0,116,0,8
199,1,90,1,8
199,1,186,1,8
269,1,75,1,8
269,1,300,1,8
269,1,33,1,8
269,1,230,1,8
269,1,93,1,8
269,1,274,1,8
299,0,305,2,8
299,0,108,2,8
299,0,158,2,8
160,2,249,2,8
253,0,236,0,8
53,2,280,2,8
200,2,52,0,8
194,2,80,2,8
284,0,16,0,8
284,0,132,0,8
284,0,38,0,8
284,0,161,0,8
306,1,97,1,8
306,1,59,1,8
306,1,230,1,8
306,1,90,1,8
26,2,4,2,8
13,0,236,0,8
52,0,104,2,8
16,0,284,0,8
158,2,299,0,8
28,2,251,2,8
28,2,285,2,8
79,0,50,0,8
79,0,267,0,8
50,0,267,0,8
50,0,79,0,8
161,0,38,0,8
161,0,284,0,8
161,0,78,0,8
161,0,145,0,8
161,0,184,0,8
161,0,310,0,8
161,0,267,0,8
51,2,80,2,8
51,2,190,2,8
132,0,284,0,8
305,2,299,0,8
108,2,299,0,8
78,0,283,0,8
274,1,33,1,8
280,2,174,2,8
280,2,53,2,8
116,0,173,0,8
116,0,253,0,8
116,0,236,0,8
116,0,228,0,8
240,0,161,0,8
310,0,184,0,8
310,0,267,0,8
310,0,145,0,8
310,0,161,0,8
258,1,90,1,8
295,0,184,0,8
295,0,38,0,8
295,0,50,0,8
295,0,267,0,8
295,0,161,0,8
249,2,160,2,8
7,0,144,0,8
7,0,263,0,8
7,0,279,0,8
151,0,280,0,9
180,0,292,0,9
180,0,152,0,9
80,0,194,0,9
24,0,252,0,9
202,0,209,0,9
202,0,158,0,9
202,0,128,0,9
278,0,279,0,9
278,0,242,0,9
278,0,173,0,9
278,0,200,0,9
278,0,122,0,9
236,0,13,0,9
236,0,116,0,9
236,0,173,0,9
236,0,309,0,9
236,0,253,0,9
236,0,7,0,9
236,0,263,0,9
236,0,228,0,9
236,0,315,0,9
236,0,94,0,9
236,0,122,0,9
236,0,162,0,9
316,0,116,0,9
316,0,309,0,9
316,0,122,0,9
90,1,183,1,9
90,1,150,1,9
90,1,306,1,9
90,1,143,1,9
90,1,262,1,9
90,1,23,1,9
90,1,97,1,9
90,1,186,1,9
90,1,258,1,9
90,1,264,1,9
90,1,43,1,9
90,1,77,1,9
90,1,33,1,9
90,1,167,1,9
90,1,82,1,9
90,1,99,1,9
90,1,39,1,9
90,1,15,1,9
90,1,93,1,9
90,1,274,1,9
90,1,88,1,9
90,1,220,1,9
90,1,74,1,9
90,1,230,1,9
90,1,48,1,9
90,1,199,1,9
90,1,281,1,9
90,1,98,1,9
90,1,75,1,9
90,1,300,1,9
18,0,208,0,9
12,0,28,0,9
279,0,234,0,9
279,0,242,0,9
279,0,278,0,9
279,0,7,0,9
38,2,310,2,9
38,2,284,2,9
38,2,161,2,9
309,0,236,0,9
103,2,159,2,9
103,2,160,2,9
291,0,51,0,9
291,0,40,0,9
291,0,194,0,9
228,0,116,0,9
199,1,90,1,9
